# ACTS Test Suite Generation: Thu Jul 22 14:51:25 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 13
# Maximum number of values per parameter: 94
# Number of configurations: 5551
age,workclass,fnlwgt,education,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
5,3,0,11,1,0,3,4,0,11,22,55,1
7,4,1,0,2,1,4,0,1,13,23,55,2
8,7,2,7,4,10,0,1,1,15,25,55,3
3,1,3,13,0,11,1,3,1,18,26,55,4
4,6,4,2,3,100,2,2,0,22,28,55,5
6,100,5,4,6,3,5,4,0,27,43,55,6
9,2,6,5,5,4,3,0,0,34,3,55,7
1,5,7,6,2,8,1,1,1,41,12,55,8
2,0,8,12,3,9,4,4,1,0,15,55,9
9,1,9,14,5,2,1,3,0,1,20,55,10
1,3,10,15,2,7,3,1,1,2,24,55,11
1,3,11,1,3,5,0,2,1,3,27,55,12
2,7,12,9,0,6,0,0,1,4,30,55,13
7,1,13,10,1,12,5,4,0,5,36,55,14
5,2,14,3,2,13,5,2,1,7,37,55,15
1,1,15,8,3,2,2,3,1,8,39,55,16
8,6,16,9,3,3,2,3,1,9,0,55,17
3,6,17,6,3,8,4,0,0,10,2,55,18
2,1,18,1,3,10,3,1,0,14,4,55,19
3,7,19,8,0,3,1,1,0,20,6,55,20
1,7,20,8,0,6,2,1,1,25,9,55,21
5,7,21,15,5,2,1,3,0,99,11,55,22
5,0,22,0,6,10,3,4,1,6,13,55,23
2,1,23,5,6,12,3,0,0,18,14,55,24
6,6,24,1,5,4,3,1,0,2,16,55,25
4,5,25,8,0,3,5,3,0,10,17,55,26
4,4,26,9,6,4,5,0,0,5,18,55,27
6,3,27,2,0,9,1,3,0,9,19,55,28
2,100,28,7,1,13,0,1,0,11,21,55,29
1,6,29,10,4,0,2,1,0,27,1,55,30
5,2,30,2,1,6,2,1,0,6,8,55,31
1,0,31,12,6,13,2,0,0,22,10,55,32
4,100,32,2,2,7,1,4,0,27,4,55,33
1,3,33,10,2,13,5,4,0,22,15,55,34
9,4,34,6,3,100,2,3,1,11,6,55,35
4,0,35,7,2,8,4,2,0,25,30,55,36
1,6,36,8,2,4,4,1,1,9,13,55,37
1,7,37,13,1,3,0,3,0,6,18,55,38
2,2,38,0,5,11,1,0,0,25,28,55,39
7,6,39,0,3,13,3,2,0,99,24,55,40
8,3,40,1,6,3,3,1,1,15,19,55,100
2,1,42,0,4,12,0,0,1,10,13,55,0
3,6,43,14,6,4,4,4,0,7,1,55,35
2,6,44,11,1,0,5,2,0,1,12,55,13
1,0,45,14,6,7,1,1,0,14,0,55,34
8,4,46,14,1,0,2,2,1,0,2,55,10
3,3,47,8,6,100,5,0,0,99,4,55,7
7,3,48,12,6,11,4,4,1,10,30,55,7
3,7,49,7,4,0,0,2,0,3,39,55,1
7,0,51,9,2,9,1,1,0,7,22,55,12
8,6,54,4,3,3,2,2,0,5,37,55,11
3,7,56,15,6,12,2,1,0,0,22,55,27
3,100,58,4,5,3,3,2,1,14,17,55,10
8,7,59,2,4,3,2,1,0,15,24,55,36
8,4,61,7,4,2,5,2,1,41,3,55,1
1,4,63,5,6,7,4,3,1,10,30,55,35
4,3,68,6,0,7,5,1,0,4,8,55,24
2,3,72,5,0,2,2,2,1,22,11,55,11
6,1,74,7,1,11,0,1,0,34,22,55,29
5,3,0,11,1,0,3,4,0,11,12,56,1
7,4,1,0,2,1,4,0,1,13,15,56,2
8,7,2,7,4,10,0,1,1,15,20,56,3
3,1,3,13,0,11,1,3,1,18,22,56,4
4,6,4,2,3,100,2,2,0,22,23,56,5
6,100,5,4,6,3,5,1,1,27,25,56,6
9,2,6,5,5,4,5,2,0,34,26,56,7
1,5,7,6,4,8,5,0,1,41,28,56,8
2,0,8,12,2,9,0,0,1,0,43,56,9
2,6,9,14,2,2,5,0,0,1,3,56,10
1,6,10,15,1,7,0,4,1,2,4,56,11
8,6,11,1,2,5,4,3,0,3,6,56,12
3,5,12,9,2,6,4,3,0,4,9,56,13
2,4,13,10,0,12,2,4,0,5,11,56,14
6,2,14,3,4,13,4,2,0,7,13,56,15
5,0,15,8,4,9,2,1,1,8,14,56,16
5,0,16,2,0,6,5,4,1,9,16,56,17
3,2,17,11,1,100,1,4,1,10,17,56,18
1,0,18,14,5,7,2,1,1,14,18,56,19
7,100,19,5,0,13,1,3,1,20,24,56,20
9,100,20,0,4,3,0,4,1,25,27,56,21
7,7,21,15,5,1,4,3,1,99,30,56,22
2,0,22,4,1,9,1,3,1,6,36,56,23
7,4,23,10,6,1,2,0,1,15,37,56,24
1,3,24,14,4,2,2,3,0,5,39,56,25
5,3,25,0,4,0,2,1,1,15,0,56,26
9,0,26,4,0,4,1,2,1,99,2,56,27
8,4,27,15,5,2,1,3,0,10,8,56,28
6,6,28,10,1,8,2,0,0,11,10,56,29
4,5,29,0,2,9,4,1,0,15,19,56,30
2,2,30,0,0,13,4,0,0,15,21,56,31
7,2,31,2,6,10,2,1,0,11,1,56,32
8,6,32,11,4,2,2,3,0,34,13,56,33
8,0,33,9,5,8,1,2,1,13,15,56,34
1,6,34,4,1,3,5,4,0,41,25,56,35
7,3,35,0,3,1,5,2,0,99,4,56,36
6,4,36,12,5,12,5,3,1,5,24,56,37
2,6,37,13,2,10,0,1,1,34,21,56,38
9,7,38,15,6,13,2,2,1,13,9,56,39
7,3,39,11,6,4,4,2,0,10,3,56,40
3,7,40,13,1,10,1,2,1,18,19,56,100
6,1,42,5,3,7,0,0,1,27,1,56,0
5,100,43,5,5,2,4,3,0,34,4,56,8
2,100,44,12,6,6,0,2,0,13,8,56,13
3,2,45,14,2,10,4,0,0,14,30,56,25
2,1,46,11,1,100,5,2,0,25,10,56,35
9,3,47,13,3,1,1,4,0,20,26,56,13
2,5,48,14,6,7,3,1,0,34,2,56,30
5,3,49,7,2,13,3,1,0,22,23,56,12
8,4,51,1,2,9,2,3,1,2,27,56,3
8,4,54,15,5,100,2,4,1,20,11,56,39
3,4,56,12,0,7,5,1,1,0,8,56,11
6,7,58,6,0,11,1,2,1,4,28,56,19
2,4,59,1,3,1,0,4,0,11,36,56,23
8,4,61,14,5,7,2,2,0,10,25,56,30
3,5,63,0,2,9,1,3,1,6,17,56,25
9,0,68,8,0,11,2,3,1,11,15,56,23
7,5,72,13,1,0,2,1,1,10,16,56,21
3,0,74,5,4,0,3,3,1,10,23,56,35
5,3,0,11,1,0,3,4,0,11,3,57,1
7,4,1,0,2,1,4,0,1,13,12,57,2
8,7,2,7,4,10,0,1,1,15,15,57,3
3,1,3,13,0,11,1,3,0,18,20,57,4
4,6,4,2,3,100,2,2,0,22,22,57,5
6,100,5,4,6,3,5,0,1,27,23,57,6
9,2,6,5,5,4,2,0,0,34,25,57,7
1,5,7,6,3,8,1,2,1,41,26,57,8
2,0,8,12,5,9,5,1,0,0,28,57,9
1,1,9,14,1,2,1,2,1,1,43,57,10
8,3,10,15,0,7,1,2,0,2,0,57,11
2,2,11,1,4,5,2,1,1,3,2,57,12
8,2,12,9,4,6,5,0,1,4,4,57,13
8,4,13,10,4,12,5,1,0,5,6,57,14
2,1,14,3,0,13,2,1,0,7,9,57,15
6,2,15,8,3,0,0,2,1,8,11,57,16
9,2,16,7,3,100,2,1,0,9,13,57,17
8,0,17,8,1,10,1,0,1,10,14,57,18
8,3,18,9,2,4,0,1,1,14,16,57,19
1,3,19,10,4,4,1,0,1,20,17,57,20
8,2,20,13,0,10,5,2,1,25,18,57,21
4,1,21,15,4,7,4,0,0,99,24,57,22
6,3,22,11,5,7,4,0,1,6,27,57,23
1,7,23,12,3,8,2,1,0,0,30,57,24
5,7,24,11,1,4,0,2,0,1,36,57,25
6,2,25,2,5,5,0,2,1,13,37,57,26
2,7,26,5,6,1,3,3,1,13,39,57,27
3,5,27,7,2,100,0,2,0,0,1,57,28
5,1,28,5,5,13,3,4,1,25,8,57,29
4,2,29,9,5,8,2,2,0,1,10,57,30
9,1,30,0,4,1,5,2,0,27,19,57,31
8,6,31,2,2,9,2,2,0,41,21,57,32
7,5,32,3,0,13,2,4,0,3,27,57,33
5,7,33,0,2,5,4,3,0,15,1,57,34
9,100,34,6,6,4,0,2,0,5,8,57,35
5,100,35,14,6,5,5,1,1,18,8,57,36
8,100,36,7,6,100,5,0,0,0,19,57,37
9,2,37,0,1,100,5,3,0,11,3,57,38
6,2,38,1,5,4,5,3,0,25,25,57,39
2,2,39,7,1,3,4,3,1,3,8,57,40
1,0,40,5,5,3,3,1,1,1,25,57,100
9,6,42,8,0,1,1,1,0,8,2,57,0
5,100,43,4,2,3,2,4,1,18,13,57,40
4,4,44,1,1,2,2,2,1,4,8,57,0
9,1,45,9,4,12,4,0,1,41,6,57,17
3,4,46,6,3,1,5,0,0,3,2,57,26
6,3,47,10,3,12,1,0,1,6,6,57,17
5,7,48,2,0,12,5,3,1,27,36,57,40
9,5,49,1,3,9,1,0,0,11,10,57,35
4,100,51,5,2,13,2,1,0,27,28,57,30
7,6,54,1,6,3,1,0,1,2,26,57,16
8,1,56,11,4,10,0,0,1,18,39,57,31
1,3,58,12,0,8,4,3,0,14,18,57,11
8,4,59,9,5,1,0,1,1,3,8,57,29
6,2,61,10,3,4,1,1,0,15,36,57,39
2,0,63,1,1,2,5,3,0,1,21,57,40
4,2,68,2,5,6,5,2,0,2,24,57,37
8,4,72,6,4,3,4,3,0,99,15,57,24
5,6,74,10,6,2,3,1,0,0,2,57,24
5,3,0,11,1,0,3,4,0,11,22,58,1
7,4,1,0,2,1,4,0,1,13,23,58,2
8,7,2,7,4,10,0,1,0,15,25,58,3
3,1,3,13,0,11,1,3,0,18,26,58,4
4,6,4,2,3,100,2,2,0,22,28,58,5
6,100,5,4,6,3,5,3,1,27,43,58,6
9,2,6,5,5,4,2,1,1,34,3,58,7
1,5,7,6,5,8,4,4,1,41,12,58,8
2,0,8,12,3,9,3,4,0,0,15,58,9
9,5,9,14,6,2,3,3,1,1,20,58,10
8,7,10,15,1,7,3,3,1,2,24,58,11
6,3,11,1,1,5,4,4,1,3,27,58,12
5,7,12,9,0,6,3,1,0,4,30,58,13
5,1,13,10,2,12,1,2,1,5,36,58,14
6,4,14,3,0,13,3,4,0,7,37,58,15
9,5,15,8,5,7,1,0,0,8,39,58,16
9,7,16,12,0,13,0,0,0,9,0,58,17
9,4,17,2,3,12,0,4,0,10,2,58,18
1,5,18,12,1,4,3,4,0,14,4,58,19
2,0,19,6,4,13,5,3,1,20,6,58,20
9,100,20,11,1,4,0,3,0,25,9,58,21
8,1,21,8,0,12,4,0,1,99,11,58,22
3,1,22,13,2,5,1,3,1,6,13,58,23
1,3,23,2,0,13,2,0,0,99,14,58,24
8,3,24,6,3,6,5,1,0,99,16,58,25
5,1,25,5,2,7,3,0,1,5,17,58,26
5,5,26,10,2,7,1,0,0,27,18,58,27
1,4,27,14,2,11,1,4,1,0,19,58,28
4,5,28,7,0,100,5,2,0,22,21,58,29
9,0,29,14,3,4,4,2,1,10,1,58,30
6,4,30,15,0,0,5,0,1,99,8,58,31
3,100,31,10,6,10,0,2,0,4,10,58,32
8,0,32,10,5,3,5,1,1,5,12,58,33
2,7,33,11,1,2,3,0,1,13,13,58,34
1,1,34,0,2,9,4,2,1,11,9,58,35
1,100,35,9,0,2,3,4,0,4,25,58,36
5,3,36,15,3,11,4,4,1,11,25,58,37
7,7,37,11,5,100,3,2,1,18,26,58,38
2,7,38,4,6,10,3,0,1,18,8,58,39
5,3,39,2,4,10,2,2,1,6,39,58,40
2,6,40,15,3,11,1,4,1,4,23,58,100
7,3,42,5,3,11,0,1,1,6,12,58,0
2,0,43,0,0,6,2,3,1,11,3,58,21
2,2,44,4,1,11,4,0,1,22,30,58,20
1,0,45,1,0,12,2,1,0,3,2,58,35
2,5,46,8,2,13,4,4,1,2,0,58,39
8,2,47,7,5,5,2,3,1,6,19,58,7
9,0,48,13,6,4,4,4,1,25,13,58,3
3,2,49,13,2,9,3,1,0,41,16,58,40
8,3,51,13,1,2,1,0,0,27,8,58,7
3,7,54,7,5,0,3,2,0,99,18,58,38
6,4,56,0,2,3,3,1,1,18,18,58,21
8,1,58,13,1,8,3,2,0,27,10,58,7
5,7,59,5,6,9,0,3,1,10,9,58,6
7,5,61,1,5,5,4,0,1,2,21,58,38
7,0,63,9,2,6,0,1,1,8,39,58,4
1,100,68,4,3,6,0,3,1,11,19,58,19
9,2,72,1,5,0,5,2,0,0,16,58,15
9,6,74,3,6,4,0,3,0,7,6,58,1
5,3,0,11,1,0,3,4,0,11,12,59,1
7,4,1,0,2,1,4,0,1,13,15,59,2
8,7,2,7,4,10,0,1,0,15,20,59,3
3,1,3,13,0,11,1,3,0,18,22,59,4
4,6,4,2,3,100,2,2,1,22,23,59,5
6,100,5,4,6,3,5,4,1,27,25,59,6
9,2,6,5,5,4,2,3,0,34,26,59,7
1,5,7,6,4,8,5,2,1,41,28,59,8
2,0,8,12,3,9,1,4,0,0,43,59,9
3,1,9,14,4,2,5,1,1,1,3,59,10
4,6,10,15,2,7,4,4,1,2,4,59,11
4,100,11,1,5,5,3,3,1,3,6,59,12
6,100,12,9,5,6,0,1,0,4,9,59,13
5,2,13,10,3,12,0,2,1,5,11,59,14
3,3,14,3,3,13,3,0,1,7,13,59,15
1,3,15,8,4,4,4,2,0,8,14,59,16
1,4,16,7,0,11,2,0,0,9,16,59,17
2,5,17,11,2,2,2,3,0,10,17,59,18
5,1,18,11,4,5,4,1,0,14,18,59,19
6,4,19,15,3,0,4,3,1,20,24,59,20
6,4,20,8,2,13,5,3,0,25,27,59,21
7,6,21,11,2,11,1,0,1,99,30,59,22
2,7,22,12,5,100,2,4,1,6,36,59,23
9,5,23,10,5,11,2,0,1,9,37,59,24
8,5,24,4,1,2,3,2,1,9,39,59,25
3,7,25,8,2,4,5,3,1,5,0,59,26
8,5,26,0,5,3,0,3,0,13,2,59,27
3,7,27,8,0,1,2,4,1,13,8,59,28
1,0,28,9,4,3,3,3,0,15,10,59,29
8,3,29,8,0,7,0,2,0,9,19,59,30
3,2,30,12,2,6,3,2,1,15,21,59,31
8,5,31,6,1,2,0,3,0,14,1,59,32
7,1,32,7,2,11,0,2,0,34,4,59,33
4,100,33,2,2,4,2,0,1,5,36,59,34
6,2,34,8,1,11,0,4,1,34,28,59,35
6,7,35,0,0,1,0,4,0,7,10,59,36
2,100,36,13,1,2,2,0,0,18,19,59,37
3,2,37,12,0,12,1,1,1,7,6,59,38
5,7,38,11,6,8,0,0,1,2,13,59,39
8,7,39,6,3,11,3,4,1,27,8,59,40
3,100,40,1,4,13,2,3,1,34,21,59,100
3,5,42,15,1,10,1,0,1,7,14,59,0
2,1,43,15,2,6,4,2,0,22,4,59,38
7,3,44,9,4,100,2,3,0,3,37,59,31
2,4,45,0,3,9,5,2,0,41,24,59,15
1,1,46,9,5,9,2,1,0,7,13,59,39
4,2,47,13,5,5,5,4,1,15,16,59,13
8,7,48,9,4,5,1,3,0,41,30,59,6
1,5,49,12,4,2,5,4,1,6,6,59,21
9,6,51,6,0,2,2,3,1,8,14,59,31
5,5,54,13,0,11,5,2,0,15,8,59,21
5,3,56,11,5,7,5,1,1,1,30,59,40
1,5,58,14,0,10,4,1,1,27,9,59,23
5,6,59,4,1,8,2,4,1,9,12,59,21
5,100,61,12,5,7,4,0,0,8,16,59,13
4,6,63,6,5,4,4,1,0,0,36,59,13
4,3,68,9,5,10,4,1,1,10,9,59,36
8,4,72,13,1,9,1,3,0,15,30,59,4
3,0,74,2,6,9,5,2,1,9,37,59,5
5,3,0,11,1,0,3,4,0,11,3,60,1
7,4,1,0,2,1,4,0,1,13,12,60,2
8,7,2,7,4,10,0,1,0,15,15,60,3
3,1,3,13,0,11,1,3,1,18,20,60,4
4,6,4,2,3,100,2,2,1,22,22,60,5
6,100,5,4,6,3,5,1,1,27,23,60,6
9,2,6,5,5,4,0,3,0,34,25,60,7
1,5,7,6,5,8,1,2,0,41,26,60,8
2,0,8,12,0,9,2,1,0,0,28,60,9
5,4,9,14,5,2,4,4,1,1,43,60,10
9,3,10,15,6,7,5,1,1,2,0,60,11
5,7,11,1,1,5,3,2,0,3,2,60,12
2,7,12,9,0,6,2,0,0,4,4,60,13
4,100,13,10,5,12,2,1,0,5,6,60,14
8,100,14,3,0,13,1,2,0,7,9,60,15
1,1,15,8,1,7,5,0,0,8,11,60,16
2,6,16,8,6,5,3,4,0,9,13,60,17
3,7,17,15,4,12,2,3,1,10,14,60,18
2,1,18,7,0,9,5,2,0,14,16,60,19
2,100,19,0,3,5,1,3,0,20,17,60,20
4,0,20,5,0,4,4,2,0,25,18,60,21
5,100,21,2,5,100,2,2,0,99,24,60,22
2,0,22,2,4,1,5,1,1,6,27,60,23
9,3,23,15,5,100,4,4,0,7,30,60,24
3,0,24,6,6,1,2,2,0,2,36,60,25
5,6,25,14,1,13,5,3,0,7,37,60,26
1,100,26,8,3,7,1,4,0,1,39,60,27
3,100,27,8,5,1,3,2,1,8,1,60,28
2,2,28,9,6,3,0,4,1,0,8,60,29
8,3,29,13,0,9,4,2,0,4,10,60,30
3,7,30,7,6,8,5,3,0,18,19,60,31
4,1,31,14,5,0,3,1,0,4,21,60,32
2,4,32,9,0,6,1,4,1,99,36,60,33
7,6,33,12,1,11,1,1,0,34,8,60,34
3,2,34,9,5,12,4,4,1,15,36,60,35
6,2,35,15,4,0,1,2,1,99,12,60,36
2,100,36,12,4,11,2,4,1,18,1,60,37
8,3,37,12,1,4,5,3,1,13,11,60,38
1,7,38,9,6,7,5,0,1,0,25,60,39
4,1,39,5,6,10,1,2,1,99,2,60,40
7,100,40,2,3,11,4,3,1,9,26,60,100
5,5,42,4,4,6,0,0,0,34,2,60,0
9,0,43,11,0,7,4,2,1,14,12,60,17
3,6,44,13,5,10,3,1,1,3,11,60,2
6,7,45,6,6,9,4,3,1,7,24,60,29
5,3,46,3,6,3,5,0,1,18,23,60,29
1,2,47,4,3,6,0,4,0,15,17,60,33
4,6,48,7,1,9,4,0,0,14,36,60,17
3,5,49,10,2,5,3,0,0,34,8,60,1
1,7,51,10,1,5,2,2,1,6,16,60,31
8,6,54,6,5,9,4,4,1,4,11,60,23
3,100,56,12,6,9,2,1,0,10,10,60,30
7,1,58,11,6,2,2,2,1,10,14,60,11
5,100,59,8,6,2,5,3,0,0,10,60,10
4,3,61,4,3,6,5,4,0,14,18,60,5
1,100,63,1,6,2,3,1,0,4,43,60,15
9,4,68,12,3,2,5,0,1,25,13,60,19
3,6,72,0,4,100,3,2,1,3,18,60,32
5,100,74,12,4,10,1,2,1,7,0,60,38
5,3,0,11,1,0,3,4,0,11,22,61,1
7,4,1,0,2,1,4,0,1,13,23,61,2
8,7,2,7,4,10,0,1,0,15,25,61,3
3,1,3,13,0,11,1,3,1,18,26,61,4
4,6,4,2,3,100,2,2,1,22,28,61,5
6,100,5,4,6,3,5,3,0,27,43,61,6
9,2,6,5,5,4,3,3,0,34,3,61,7
1,5,7,6,5,8,3,3,0,41,12,61,8
2,0,8,12,5,9,0,0,1,0,15,61,9
2,0,9,14,4,2,3,0,1,1,20,61,10
9,7,10,15,6,7,5,0,1,2,24,61,11
9,7,11,1,1,5,3,2,0,3,27,61,12
3,100,12,9,5,6,3,0,1,4,30,61,13
5,5,13,10,1,12,5,1,0,5,36,61,14
1,7,14,3,2,13,1,2,1,7,37,61,15
4,5,15,8,4,2,5,3,1,8,39,61,16
6,100,16,8,2,7,2,4,1,9,0,61,17
9,5,17,11,4,8,1,2,1,10,2,61,18
2,4,18,13,4,2,0,2,0,14,4,61,19
2,0,19,4,5,3,5,2,1,20,6,61,20
3,1,20,2,4,1,1,3,0,25,9,61,21
6,0,21,8,2,5,1,3,0,99,11,61,22
5,2,22,15,3,11,1,4,0,6,13,61,23
2,2,23,6,4,9,3,2,0,6,14,61,24
2,1,24,7,1,3,0,0,1,11,16,61,25
9,4,25,8,3,100,4,2,1,14,17,61,26
5,3,26,4,6,7,5,3,1,41,18,61,27
3,4,27,12,3,3,0,2,0,0,19,61,28
4,3,28,9,4,10,4,0,1,8,21,61,29
6,5,29,11,2,3,2,0,1,9,1,61,30
2,1,30,12,3,3,2,3,0,22,8,61,31
7,100,31,9,5,3,0,3,0,22,10,61,32
4,6,32,10,0,8,5,4,1,14,23,61,33
9,7,33,1,3,1,5,3,1,25,30,61,34
5,3,34,7,5,1,3,2,0,2,0,61,35
9,7,35,0,1,2,3,2,0,9,11,61,36
4,5,36,12,5,0,2,0,0,6,6,61,37
9,7,37,6,0,2,0,3,1,13,22,61,38
6,1,38,7,3,7,5,4,1,41,36,61,39
4,0,39,7,4,5,3,0,1,9,21,61,40
8,5,40,6,6,6,0,2,1,99,3,61,100
5,1,42,11,1,5,4,1,0,8,0,61,0
2,6,43,13,0,4,3,1,0,18,15,61,11
7,5,44,0,1,6,4,1,0,27,10,61,39
7,1,45,12,0,8,3,4,0,99,28,61,5
7,100,46,3,3,100,2,3,1,13,24,61,32
3,5,47,5,4,0,2,1,1,18,19,61,22
9,100,48,1,0,6,5,1,1,99,18,61,100
4,7,49,1,3,12,1,3,0,0,18,61,13
9,5,51,14,2,1,0,2,1,10,17,61,39
3,2,54,15,4,100,4,4,1,25,18,61,100
6,3,56,9,3,3,1,2,1,8,26,61,33
8,4,58,9,1,9,5,2,1,18,2,61,40
8,6,59,0,4,11,1,4,0,99,9,61,6
3,5,61,0,0,2,4,2,1,1,21,61,32
4,2,63,9,2,7,4,1,0,3,6,61,100
6,100,68,10,6,7,2,4,1,3,39,61,12
4,4,72,6,2,13,5,1,1,14,16,61,32
8,7,74,1,3,5,3,4,0,14,36,61,18
5,3,0,11,1,0,3,4,0,11,12,62,1
7,4,1,0,2,1,4,0,1,13,15,62,2
8,7,2,7,4,10,0,1,1,15,20,62,3
3,1,3,13,0,11,1,3,0,18,22,62,4
4,6,4,2,3,100,2,2,1,22,23,62,5
6,100,5,4,6,3,5,1,1,27,25,62,6
9,2,6,5,5,4,0,0,1,34,26,62,7
1,5,7,6,4,8,3,0,0,41,28,62,8
2,0,8,12,5,9,3,0,1,0,43,62,9
6,0,9,14,4,2,4,1,1,1,3,62,10
1,5,10,15,3,7,0,3,0,2,4,62,11
1,6,11,1,0,5,0,2,0,3,6,62,12
9,6,12,9,2,6,0,4,1,4,9,62,13
9,3,13,10,2,12,5,1,1,5,11,62,14
7,4,14,3,2,13,5,4,0,7,13,62,15
4,3,15,8,5,4,0,1,0,8,14,62,16
2,5,16,11,5,2,1,2,0,9,16,62,17
8,4,17,15,4,13,0,4,0,10,17,62,18
5,1,18,9,2,6,0,2,0,14,18,62,19
1,2,19,0,0,5,2,2,0,20,24,62,20
9,1,20,14,4,10,2,1,0,25,27,62,21
1,4,21,14,4,13,4,0,1,99,30,62,22
3,100,22,14,5,9,3,3,0,6,36,62,23
1,3,23,0,4,1,2,4,0,7,37,62,24
9,100,24,2,1,4,2,1,0,99,39,62,25
7,6,25,0,0,8,0,1,1,25,0,62,26
4,7,26,7,2,12,0,2,1,8,2,62,27
1,3,27,1,3,10,0,4,0,9,8,62,28
9,100,28,3,1,0,3,3,0,20,10,62,29
1,7,29,11,1,8,3,4,1,27,19,62,30
6,1,30,11,2,0,0,3,0,15,21,62,31
5,100,31,5,3,13,5,0,0,0,1,62,32
5,1,32,8,2,7,0,1,1,22,20,62,33
8,3,33,8,5,9,3,0,1,41,14,62,34
2,6,34,0,3,0,1,4,0,4,8,62,35
3,6,35,14,2,1,2,1,1,13,23,62,36
5,4,36,12,3,100,5,3,1,18,14,62,37
2,2,37,15,3,11,4,3,0,14,30,62,38
1,5,38,15,2,1,2,2,0,9,17,62,39
7,0,39,12,5,12,5,0,0,15,11,62,40
2,7,40,10,2,7,2,1,0,15,24,62,100
5,100,42,12,1,11,1,4,0,14,24,62,0
8,5,43,10,4,0,1,3,0,18,28,62,20
8,2,44,5,2,6,1,4,0,8,16,62,40
8,6,45,9,2,8,4,3,1,4,4,62,34
1,3,46,8,3,8,5,4,0,1,19,62,13
4,0,47,3,4,11,3,1,0,22,11,62,26
9,0,48,13,2,9,1,4,0,22,30,62,40
7,7,49,11,0,8,5,3,0,2,11,62,1
7,6,51,8,1,4,1,0,1,8,15,62,21
1,0,54,11,2,9,5,3,1,15,18,62,38
9,5,56,4,1,1,3,0,1,14,6,62,10
6,3,58,14,1,0,4,0,0,4,23,62,24
3,1,59,7,1,11,3,1,0,5,16,62,3
2,6,61,9,0,11,0,2,0,3,13,62,11
6,4,63,6,4,8,0,1,1,14,3,62,34
9,6,68,5,0,1,0,4,1,11,26,62,18
6,4,72,9,3,11,3,4,0,22,20,62,5
4,6,74,8,0,4,1,0,1,5,12,62,26
5,3,0,11,1,0,3,4,0,11,3,63,1
7,4,1,0,2,1,4,0,1,13,12,63,2
8,7,2,7,4,10,0,1,0,15,15,63,3
3,1,3,13,0,11,1,3,0,18,20,63,4
4,6,4,2,3,100,2,2,1,22,22,63,5
6,100,5,4,6,3,5,2,1,27,23,63,6
9,2,6,5,5,4,1,2,0,34,25,63,7
1,5,7,6,5,8,1,2,1,41,26,63,8
2,0,8,12,3,9,2,2,1,0,28,63,9
9,2,9,14,2,2,2,4,0,1,43,63,10
3,2,10,15,1,7,5,0,0,2,0,63,11
5,1,11,1,4,5,5,0,1,3,2,63,12
4,6,12,9,2,6,2,3,0,4,4,63,13
1,5,13,10,0,12,3,1,1,5,6,63,14
1,6,14,3,2,13,2,3,0,7,9,63,15
5,1,15,8,2,6,5,3,0,8,11,63,16
3,5,16,8,3,9,5,4,0,9,13,63,17
1,0,17,7,5,2,0,4,0,10,14,63,18
8,2,18,14,6,3,1,2,0,14,16,63,19
5,1,19,1,4,4,1,0,1,20,17,63,20
5,6,20,7,4,10,1,3,0,25,18,63,21
8,2,21,0,0,2,0,0,0,99,24,63,22
3,7,22,8,3,10,1,4,1,6,27,63,23
6,1,23,8,0,4,0,0,1,2,30,63,24
1,1,24,7,3,8,0,2,0,18,36,63,25
7,2,25,8,6,9,2,2,0,15,37,63,26
8,3,26,12,2,100,1,1,0,27,39,63,27
3,7,27,14,4,3,3,3,0,10,1,63,28
2,6,28,14,4,7,4,1,0,8,8,63,29
6,7,29,10,0,13,4,2,1,14,10,63,30
8,4,30,15,5,1,4,0,1,5,19,63,31
2,3,31,4,1,9,5,0,1,3,21,63,32
3,100,32,13,1,6,3,1,0,15,2,63,33
3,100,33,8,2,7,5,4,1,41,17,63,34
1,3,34,11,2,10,5,3,0,11,24,63,35
2,6,35,4,2,13,5,2,1,5,18,63,36
7,6,36,14,6,8,0,3,1,22,15,63,37
8,4,37,1,0,7,2,2,1,8,4,63,38
3,7,38,0,1,0,1,3,1,9,13,63,39
7,7,39,4,0,9,4,0,1,0,26,63,40
7,0,40,8,4,13,3,4,0,8,18,63,100
7,5,42,7,3,1,0,2,0,10,21,63,0
9,2,43,7,6,3,4,0,1,4,39,63,11
3,100,44,4,6,9,4,1,1,25,9,63,11
9,3,45,0,0,9,3,1,0,13,26,63,34
5,5,46,9,4,2,1,4,0,7,39,63,15
1,3,47,12,2,3,0,4,0,3,28,63,31
4,4,48,11,1,8,1,1,1,9,21,63,18
3,0,49,6,1,1,0,0,0,27,6,63,28
3,4,51,3,6,8,1,2,1,2,0,63,27
6,6,54,0,4,7,1,1,1,4,37,63,8
6,7,56,11,1,100,0,4,0,20,13,63,24
4,5,58,15,1,10,3,0,0,9,37,63,5
1,1,59,15,5,2,2,0,1,22,18,63,26
1,6,61,13,1,1,0,1,0,9,9,63,7
8,3,63,13,2,3,1,0,1,15,25,63,3
9,100,68,3,5,100,0,1,0,99,13,63,37
1,7,72,2,4,9,0,4,1,8,28,63,40
1,6,74,8,3,100,1,0,1,15,16,63,18
5,3,0,11,1,0,3,4,0,11,22,64,1
