# ACTS Test Suite Generation: Thu Jul 22 15:11:19 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 4227
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
3,18,1,3,65,1,5,2,0,2,3,2,6,2,2,4,1,2,2,2
4,20,0,3,65,2,5,2,0,3,1,1,6,2,2,2,2,2,1,1
4,21,2,3,65,3,3,2,1,1,1,2,5,3,2,2,2,2,2,2
3,22,2,2,65,4,4,4,1,1,1,3,4,2,1,3,4,2,2,2
1,24,4,2,65,1,1,4,0,3,2,2,2,2,3,2,1,1,2,2
4,26,4,1,65,3,4,3,1,1,4,1,7,1,2,4,2,2,1,2
3,27,3,0,65,3,1,4,1,1,4,3,5,3,2,1,2,2,2,2
4,28,1,5,65,4,3,1,0,2,3,4,2,1,1,1,4,1,1,2
1,30,2,5,65,2,1,3,0,2,3,2,7,2,3,3,2,1,1,2
1,33,2,9,65,4,3,3,1,1,4,2,1,3,3,2,1,1,2,1
2,36,2,0,65,4,4,1,0,2,1,4,3,1,2,1,3,2,2,2
2,39,2,5,65,5,5,1,0,1,4,4,4,1,3,2,2,2,2,1
4,40,1,4,65,3,1,2,1,3,3,2,5,3,3,3,1,2,2,2
2,42,1,4,65,5,1,2,1,1,2,3,5,3,1,4,3,1,2,1
3,45,0,3,65,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1
2,47,0,10,65,1,1,2,1,2,1,1,2,2,2,4,2,2,2,2
2,48,4,1,65,2,5,3,1,1,3,1,5,2,2,4,3,2,2,1
1,54,4,1,65,4,3,4,0,2,2,3,3,3,2,1,4,1,1,1
2,60,2,9,65,5,2,3,1,3,4,2,2,1,3,2,1,2,2,2
3,72,4,0,65,5,2,2,1,2,4,3,6,3,1,1,1,1,1,2
1,4,4,1,66,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,66,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,66,1,3,1,0,2,2,2,4,2,2,1,3,1,1,2
4,7,2,4,66,2,4,2,0,2,3,3,5,2,2,2,4,2,1,2
4,8,3,5,66,3,5,2,1,3,4,1,6,3,3,3,3,1,2,1
2,9,2,6,66,2,2,3,1,2,2,4,7,2,1,3,3,2,1,2
2,10,3,8,66,3,5,2,0,1,4,4,1,2,2,4,4,1,1,1
2,11,1,9,66,4,4,2,0,2,1,4,4,1,2,2,4,1,1,1
2,12,4,10,66,5,3,4,1,2,4,4,4,2,3,1,1,2,2,1
4,13,1,0,66,1,3,4,0,2,4,3,7,3,2,1,1,2,1,2
3,14,3,10,66,2,3,1,0,2,3,4,3,2,3,4,1,2,1,2
3,15,0,9,66,3,3,2,0,2,1,2,3,2,2,4,2,2,2,1
4,16,0,5,66,3,3,4,1,1,1,4,6,2,1,1,3,2,1,2
4,18,2,1,66,4,3,3,1,2,3,4,1,2,1,1,2,2,2,2
2,20,1,4,66,1,4,1,1,2,4,3,1,2,2,3,2,1,1,2
3,21,4,10,66,2,5,4,0,1,3,3,2,1,3,4,4,2,2,1
2,22,1,4,66,1,3,2,1,3,3,4,4,1,1,4,1,2,1,1
4,24,1,8,66,4,4,2,0,2,2,4,6,2,1,1,4,2,1,1
1,26,0,6,66,2,1,2,0,2,1,3,3,1,3,4,4,1,1,2
1,27,1,0,66,3,5,3,0,1,1,2,3,3,1,2,4,1,2,2
3,28,3,3,66,3,2,2,0,1,4,1,4,3,1,1,4,1,1,2
3,30,0,6,66,1,4,1,0,1,1,1,5,1,3,2,3,1,2,2
4,33,2,3,66,3,5,3,0,1,3,2,4,1,2,2,2,1,2,2
4,36,2,8,66,1,5,1,1,1,4,4,6,3,3,4,1,1,2,2
2,39,4,0,66,1,1,2,0,2,1,2,3,2,3,3,2,2,2,1
1,40,3,10,66,5,2,3,1,3,4,2,2,3,3,4,1,1,2,1
3,42,1,5,66,3,2,2,0,1,3,2,4,3,3,1,2,2,2,2
4,45,4,1,66,3,5,4,1,3,1,2,4,1,3,3,4,2,1,1
3,47,1,2,66,3,2,2,0,1,1,3,2,3,2,1,3,2,2,2
1,48,0,1,66,1,4,4,0,1,2,2,3,2,2,1,2,2,2,2
3,54,4,9,66,1,4,3,1,1,2,4,7,3,3,1,4,2,2,2
2,60,3,4,66,3,5,4,1,3,4,2,2,2,2,1,2,2,1,1
4,72,3,2,66,3,3,4,1,2,3,3,2,3,2,4,1,2,1,2
1,4,4,1,67,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,67,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,67,1,3,1,0,2,2,2,4,2,2,1,3,1,1,2
4,7,2,4,67,2,4,2,0,1,3,3,5,2,1,2,4,1,1,2
2,8,3,5,67,3,5,3,1,2,3,2,6,2,2,2,3,2,2,1
1,9,3,6,67,1,2,1,0,1,3,1,7,3,3,4,4,1,1,2
3,10,0,8,67,4,5,3,0,1,3,3,1,3,1,4,2,1,1,2
3,11,0,9,67,5,5,4,1,3,4,2,4,1,2,4,4,2,1,2
2,12,3,10,67,4,3,4,0,3,1,3,4,3,2,4,4,2,1,1
2,13,0,0,67,2,3,1,0,2,2,3,6,3,1,3,1,2,1,2
4,14,4,0,67,2,1,2,1,3,1,3,4,1,2,3,3,2,2,2
1,15,1,10,67,3,1,4,0,1,3,4,7,3,1,4,3,2,1,1
2,16,3,9,67,5,3,1,0,1,4,3,7,2,3,3,1,1,2,1
4,18,1,10,67,2,3,2,0,2,3,4,3,3,3,1,4,2,1,2
3,20,4,6,67,1,5,4,0,1,4,2,7,2,2,3,2,1,1,1
1,21,2,6,67,4,4,1,0,1,2,3,7,3,3,1,4,1,2,2
1,22,0,0,67,1,3,3,0,2,2,4,6,3,3,4,2,2,2,2
4,24,1,3,67,3,3,4,0,3,2,4,5,1,3,2,1,1,2,2
4,26,3,5,67,1,4,4,0,1,2,3,7,1,2,3,4,2,1,1
2,27,4,10,67,4,1,4,1,2,2,4,5,2,2,4,2,2,2,2
3,28,3,3,67,1,4,2,0,1,3,1,1,2,2,1,1,2,2,2
4,30,4,4,67,2,1,3,0,3,2,2,3,2,2,4,3,2,2,1
4,33,0,4,67,2,5,4,1,2,3,3,7,1,2,3,1,1,1,1
4,36,4,3,67,3,5,4,1,1,4,1,7,3,3,3,2,1,2,2
3,39,3,1,67,4,3,4,0,2,1,1,2,2,1,2,4,1,1,1
4,40,4,9,67,3,2,3,1,3,1,1,5,1,2,2,2,2,1,2
2,42,4,6,67,1,5,4,1,2,4,1,4,2,1,3,4,2,2,1
1,45,2,5,67,2,2,3,1,3,3,4,5,2,3,2,3,1,1,1
2,47,4,3,67,3,3,4,1,2,3,1,3,2,3,3,2,1,2,2
3,48,2,4,67,1,3,4,0,3,4,4,2,3,2,4,1,1,1,1
1,54,2,6,67,2,5,2,1,2,2,3,1,1,2,2,4,1,2,1
3,60,3,9,67,3,1,3,1,2,2,1,1,3,3,2,1,1,2,2
4,72,3,0,67,1,2,1,0,2,1,4,3,1,2,3,1,1,2,1
1,4,4,1,68,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,68,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,68,1,3,1,1,2,2,2,4,2,2,1,3,2,2,2
4,7,2,4,68,2,4,2,0,2,3,3,5,3,2,2,4,2,1,2
4,8,3,5,68,3,5,3,0,1,1,2,6,3,2,1,4,1,2,1
2,9,0,6,68,3,5,1,1,2,3,3,7,3,2,2,4,2,1,2
2,10,4,8,68,5,2,4,1,2,2,4,1,2,2,1,2,1,2,2
3,11,1,9,68,1,4,4,0,2,2,1,5,2,1,3,1,1,1,1
4,12,0,10,68,2,2,1,0,3,1,4,1,3,1,1,3,2,2,2
2,13,0,0,68,5,3,2,0,3,2,1,3,3,2,1,3,2,1,1
2,14,0,10,68,1,5,4,0,1,1,2,3,2,2,2,4,1,1,2
3,15,3,0,68,3,4,3,1,1,4,1,2,3,1,1,1,2,2,1
3,16,0,1,68,2,5,2,1,3,3,3,5,1,2,4,3,2,2,2
2,18,1,5,68,5,3,1,1,1,4,1,5,1,2,2,3,1,2,2
3,20,3,1,68,3,1,4,0,1,4,1,4,2,2,2,2,2,1,1
2,21,1,10,68,4,5,1,1,2,2,2,6,1,2,2,2,1,2,2
2,22,3,4,68,2,2,4,0,2,3,4,5,2,2,4,4,2,1,2
4,24,0,6,68,1,1,1,0,1,4,4,7,2,1,2,4,2,2,2
4,26,0,4,68,3,4,3,1,3,3,2,3,1,3,1,3,2,2,2
3,27,1,8,68,3,2,4,0,1,4,2,3,1,2,2,1,2,2,1
2,28,2,9,68,3,2,4,1,1,3,3,3,3,3,3,2,1,1,2
4,30,0,0,68,1,2,1,0,2,4,3,2,3,3,2,2,1,1,2
2,33,1,5,68,2,4,2,0,1,3,4,3,3,2,1,2,1,2,2
4,36,3,0,68,2,1,3,1,3,2,3,6,1,1,4,2,2,1,1
2,39,1,3,68,2,4,1,1,1,2,1,2,2,3,2,2,2,1,2
3,40,0,6,68,4,3,4,0,2,1,4,5,1,3,1,4,2,2,2
2,42,2,5,68,3,4,1,1,2,3,1,2,3,1,1,1,1,2,1
3,45,2,2,68,3,3,2,1,3,2,1,3,2,1,2,1,1,1,1
4,47,3,9,68,2,2,2,0,1,2,2,1,3,1,3,1,2,1,2
3,48,3,10,68,3,3,1,0,2,4,4,5,3,1,1,4,2,1,1
3,54,3,8,68,2,5,1,1,1,1,4,6,3,3,2,4,2,1,1
4,60,2,5,68,2,4,4,0,2,3,2,4,3,2,2,1,2,1,2
2,72,2,8,68,4,5,3,0,1,2,1,4,2,3,3,3,2,1,2
1,4,4,1,69,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,69,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,69,1,3,1,1,2,2,2,4,2,2,1,3,1,2,2
4,7,2,4,69,2,4,2,1,2,3,3,5,3,2,2,4,2,2,1
4,8,3,5,69,3,5,4,0,2,3,3,6,1,3,2,3,1,2,1
1,9,2,6,69,3,3,4,1,1,4,2,7,3,1,2,2,1,1,2
4,10,1,8,69,4,5,4,1,1,2,1,1,3,3,3,3,1,1,1
1,11,3,9,69,2,3,4,1,1,4,4,7,1,1,2,4,2,1,1
1,12,1,10,69,3,2,3,0,1,4,2,2,2,3,1,4,2,2,1
1,13,2,0,69,1,1,4,0,3,2,1,1,1,2,3,1,2,2,2
1,14,3,6,69,4,4,4,0,2,4,2,1,1,3,2,3,1,1,1
2,15,0,9,69,3,1,3,0,2,1,1,2,1,2,2,2,2,2,1
4,16,1,9,69,3,1,1,1,2,2,1,4,1,1,3,4,2,2,1
3,18,0,0,69,1,1,4,1,2,1,3,6,3,3,4,4,2,2,1
2,20,1,1,69,4,3,2,1,2,1,3,5,3,2,4,2,1,2,2
2,21,2,5,69,1,3,1,0,1,4,3,5,1,2,3,1,1,2,2
3,22,1,8,69,5,1,4,1,2,1,3,2,1,2,4,4,1,2,1
3,24,0,1,69,3,5,2,0,1,3,2,5,1,2,4,1,2,2,2
3,26,3,10,69,3,2,3,1,1,3,3,3,3,3,4,4,2,2,1
2,27,2,0,69,4,1,1,1,3,1,4,4,1,3,2,4,2,1,1
2,28,1,5,69,2,3,2,0,2,3,3,2,3,2,1,2,2,2,1
2,30,1,2,69,3,5,3,1,2,3,3,3,1,2,1,3,2,1,1
2,33,4,0,69,4,3,1,0,1,3,3,4,1,1,1,3,2,2,2
2,36,1,10,69,4,1,4,0,3,4,4,4,3,2,4,2,1,2,1
2,39,0,1,69,2,3,4,1,3,3,3,7,2,2,3,3,2,1,2
4,40,4,10,69,4,4,4,0,2,3,2,2,3,3,2,4,2,2,2
1,42,0,8,69,3,5,4,0,3,4,3,3,3,2,2,4,2,1,2
4,45,3,4,69,5,5,3,1,1,2,4,3,2,1,1,4,2,1,2
3,47,3,6,69,4,2,2,0,1,1,3,5,2,2,3,3,1,1,2
4,48,1,2,69,3,3,3,1,3,2,4,3,1,3,4,2,2,1,2
4,54,0,3,69,4,1,1,0,1,2,2,5,2,1,3,3,2,1,1
2,60,1,3,69,4,1,1,1,1,3,1,2,2,3,1,2,2,1,2
2,72,1,2,69,1,4,4,1,2,1,1,6,1,1,1,1,2,1,2
1,4,4,1,70,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,70,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,70,1,3,1,0,2,2,2,4,2,2,1,3,1,2,1
4,7,2,4,70,2,4,2,0,2,3,3,5,1,3,2,4,2,1,2
1,8,3,5,70,3,5,4,0,2,1,2,6,3,3,4,3,2,2,1
4,9,2,6,70,5,2,1,1,1,3,2,7,1,1,3,2,1,1,2
4,10,0,8,70,1,1,3,0,2,4,4,1,2,1,3,2,1,2,2
2,11,1,9,70,2,1,1,1,1,4,1,7,1,2,2,4,1,1,2
3,12,4,10,70,2,2,1,0,3,2,3,3,1,3,4,3,1,2,2
4,13,0,0,70,4,4,3,1,1,2,1,3,2,2,3,4,2,2,2
3,14,2,1,70,5,3,1,0,1,3,3,7,3,2,4,1,1,2,1
4,15,0,2,70,3,4,2,0,1,2,1,2,2,3,3,4,1,2,1
1,16,3,10,70,3,3,4,1,3,3,1,3,2,3,3,4,1,2,1
4,18,4,0,70,5,2,4,0,1,3,4,2,3,3,3,3,2,1,1
1,20,3,0,70,4,3,4,1,3,2,3,7,1,3,3,3,1,2,1
3,21,4,4,70,5,3,1,1,1,2,4,6,1,1,3,4,1,1,1
2,22,4,10,70,2,3,4,1,1,4,3,1,2,2,1,2,1,1,2
3,24,2,9,70,4,4,4,1,2,4,1,2,1,3,1,4,1,1,2
1,26,0,6,70,3,5,4,1,3,1,4,3,1,1,3,3,1,2,1
2,27,3,9,70,1,1,4,0,1,1,3,1,1,3,1,3,2,1,2
1,28,4,3,70,1,3,1,1,3,1,2,4,3,2,2,3,2,2,1
1,30,1,3,70,4,1,3,1,2,2,4,6,2,2,4,1,1,2,1
3,33,2,9,70,3,1,3,0,2,4,1,1,2,3,1,2,1,2,2
4,36,0,8,70,4,5,1,0,1,2,2,1,1,3,3,4,2,2,1
4,39,3,10,70,4,2,1,1,1,1,2,4,2,2,2,1,1,1,1
1,40,4,5,70,1,5,3,1,1,1,3,2,2,2,2,4,2,2,1
2,42,1,0,70,2,2,4,1,1,2,1,4,2,2,1,1,2,2,2
3,45,1,6,70,3,3,2,1,2,3,3,6,3,3,4,4,2,1,2
3,47,2,2,70,2,1,1,1,1,1,4,5,1,3,2,1,1,1,2
3,48,4,1,70,3,4,2,0,2,2,3,7,3,1,3,2,1,1,1
4,54,0,10,70,2,2,2,0,3,1,2,1,3,2,4,2,1,2,2
1,60,3,6,70,2,1,3,0,3,2,1,3,2,2,1,1,2,2,1
3,72,2,6,70,5,2,2,1,2,1,2,3,1,3,3,1,1,2,1
1,4,4,1,71,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,71,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,71,1,3,1,1,2,2,2,4,2,2,1,3,1,1,1
4,7,2,4,71,2,4,2,1,1,3,3,5,2,2,2,4,2,2,2
1,8,3,5,71,3,5,2,0,3,3,3,6,3,2,1,4,2,2,2
1,9,0,6,71,3,1,4,0,2,1,3,7,2,3,1,2,2,2,2
4,10,1,8,71,4,5,1,1,2,4,4,1,2,2,2,3,2,1,1
2,11,3,9,71,4,1,2,1,1,4,3,2,3,2,4,4,2,2,1
1,12,3,10,71,3,3,3,0,3,1,2,1,3,2,4,1,2,1,2
3,13,1,0,71,3,3,2,1,1,1,4,3,2,3,1,4,1,2,1
2,14,3,10,71,3,3,4,1,1,3,3,2,1,1,4,2,1,1,1
3,15,0,3,71,3,3,2,0,1,2,3,1,2,1,1,4,2,1,2
1,16,1,8,71,4,3,1,0,3,1,1,6,2,3,2,3,1,2,1
4,18,3,1,71,3,5,2,0,3,3,2,5,3,2,3,2,1,1,2
4,20,3,10,71,4,4,4,0,2,3,2,6,2,2,1,4,2,1,1
3,21,0,8,71,1,1,1,0,1,1,4,2,2,2,1,4,2,1,1
1,22,1,0,71,1,4,2,1,2,1,4,4,2,3,1,1,2,1,1
3,24,3,9,71,2,3,1,1,3,2,4,3,2,3,2,2,1,1,1
2,26,1,5,71,2,5,3,1,3,1,3,5,1,3,2,4,1,1,1
4,27,4,4,71,2,4,4,1,3,4,4,7,1,3,2,1,1,1,2
1,28,4,2,71,2,4,1,1,1,2,4,2,1,1,4,1,2,2,1
2,30,2,3,71,3,4,1,1,2,2,2,1,1,2,3,2,1,1,2
2,33,3,9,71,2,4,1,0,3,3,2,3,2,3,1,2,2,1,2
4,36,1,3,71,5,5,2,0,2,4,4,6,2,2,2,4,1,2,2
4,39,3,9,71,4,1,2,1,2,3,4,7,3,3,1,2,2,2,2
2,40,2,8,71,4,4,3,1,2,1,4,6,3,1,1,2,2,2,2
4,42,4,2,71,5,4,2,0,2,2,2,4,2,2,3,3,1,2,1
4,45,0,9,71,1,4,2,0,1,2,4,1,1,1,4,3,1,2,1
2,47,1,10,71,1,2,1,0,3,3,1,2,1,2,4,2,2,2,2
1,48,3,4,71,5,4,2,0,1,2,2,4,1,3,1,2,1,1,1
1,54,4,2,71,1,2,1,1,3,3,3,5,2,3,4,1,2,2,1
4,60,3,10,71,3,4,4,1,2,2,3,3,1,3,4,4,2,2,2
3,72,3,5,71,3,5,2,0,1,4,3,6,1,3,1,2,2,1,2
1,4,4,1,72,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,72,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,72,1,3,1,1,2,2,2,4,2,2,1,3,1,1,2
4,7,2,4,72,2,4,2,1,2,3,3,5,3,3,2,4,2,1,2
1,8,3,5,72,3,5,1,1,3,4,2,6,1,3,1,2,1,2,1
4,9,2,6,72,3,3,2,1,2,4,2,7,1,1,2,1,2,2,1
2,10,4,8,72,4,4,4,1,3,4,1,1,3,1,2,3,1,1,2
4,11,3,9,72,2,2,2,1,1,1,1,5,1,2,3,3,1,1,1
3,12,1,10,72,5,4,3,1,1,2,4,2,1,2,1,2,2,2,1
2,13,1,0,72,3,5,4,1,3,1,3,2,3,1,3,1,2,1,1
2,14,4,2,72,2,4,2,0,1,3,4,6,2,2,3,3,1,1,2
1,15,1,1,72,4,2,2,1,1,3,2,7,3,3,1,1,1,1,1
3,16,0,0,72,4,2,3,0,3,3,2,3,2,1,2,1,1,1,2
3,18,3,0,72,3,5,1,1,1,1,4,3,1,2,1,2,2,2,1
3,20,0,4,72,4,2,1,1,1,3,1,3,1,2,4,2,1,2,2
4,21,4,5,72,3,4,3,1,3,1,3,4,2,2,1,4,1,2,1
4,22,3,10,72,5,3,1,0,2,2,3,6,3,1,3,2,1,2,2
3,24,3,6,72,3,3,1,0,1,4,4,7,3,1,1,4,2,2,2
3,26,1,4,72,3,2,3,1,3,4,4,5,2,2,3,1,1,2,2
4,27,4,8,72,2,5,4,0,1,1,1,1,3,3,4,4,1,1,1
1,28,0,5,72,2,1,3,0,3,4,1,7,2,1,1,3,1,1,2
4,30,2,1,72,1,5,1,0,3,3,2,5,2,2,1,4,2,2,1
3,33,1,3,72,2,1,3,0,1,2,4,5,2,2,3,1,1,1,2
3,36,2,6,72,5,2,2,0,3,2,3,5,2,2,3,2,1,2,1
1,39,1,2,72,1,5,3,0,1,3,2,3,2,2,2,4,1,1,2
4,40,2,6,72,3,4,1,1,3,2,1,3,3,3,1,3,1,2,1
1,42,1,4,72,4,4,2,0,2,2,1,5,1,3,4,4,1,2,1
2,45,3,6,72,4,2,3,1,1,1,4,3,3,1,1,1,2,1,1
2,47,3,0,72,1,5,4,0,1,2,3,6,1,3,2,2,2,1,2
2,48,4,8,72,2,1,3,1,3,4,2,3,3,2,4,1,1,2,2
3,54,1,8,72,3,2,3,0,1,3,2,5,1,2,3,1,2,2,2
2,60,4,5,72,1,2,1,0,1,2,2,6,3,1,1,2,1,2,2
4,72,3,8,72,1,2,4,1,2,1,3,3,3,3,2,4,2,1,1
1,4,4,1,73,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,73,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,73,1,3,1,1,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,73,2,4,2,1,3,3,3,5,3,3,2,4,2,1,1
1,8,3,5,73,3,5,2,0,1,4,2,6,2,2,2,3,2,1,1
4,9,1,6,73,1,1,2,1,1,2,2,7,3,2,3,1,2,1,1
4,10,0,8,73,2,5,2,0,1,2,2,1,3,1,1,3,1,1,1
2,11,0,9,73,5,3,3,1,1,3,2,6,3,2,3,3,2,2,1
1,12,0,10,73,1,2,2,1,3,1,1,6,1,3,1,2,1,1,2
4,13,0,0,73,1,1,1,0,2,2,2,4,1,3,1,3,2,2,2
3,14,1,9,73,3,2,4,1,3,3,1,7,3,2,1,4,1,1,1
3,15,4,4,73,5,3,4,0,2,1,2,1,2,1,3,3,1,2,1
3,16,3,9,73,3,1,4,0,2,1,3,4,1,1,1,4,1,2,2
1,18,2,3,73,2,2,1,1,2,4,4,5,3,1,4,2,1,1,1
3,20,0,8,73,5,3,3,0,2,2,2,2,3,2,3,1,1,2,2
1,21,4,0,73,4,5,4,1,2,2,4,2,3,3,2,4,1,2,2
3,22,2,9,73,3,2,3,1,3,4,2,2,3,3,1,1,1,1,2
4,24,2,0,73,5,2,2,1,3,4,1,2,3,1,4,3,1,1,2
4,26,0,1,73,1,5,1,1,1,4,3,4,2,1,3,4,1,2,1
1,27,4,3,73,1,2,3,0,1,4,3,7,1,1,2,2,1,1,1
3,28,3,4,73,3,4,4,0,1,2,4,4,1,3,3,3,2,2,1
2,30,2,0,73,1,4,2,1,1,4,4,2,2,1,4,2,2,2,1
3,33,4,0,73,3,5,1,0,1,4,1,3,2,3,4,4,1,2,1
1,36,1,4,73,3,3,2,1,2,3,4,3,2,1,4,1,2,2,1
2,39,4,5,73,1,2,4,0,2,4,1,2,2,3,4,1,1,1,1
2,40,4,0,73,2,3,1,1,3,4,1,7,2,1,3,4,2,2,1
1,42,2,0,73,2,5,2,0,2,2,1,3,2,2,4,1,1,1,2
1,45,3,8,73,4,5,2,1,2,1,4,3,1,3,4,3,1,1,2
3,47,0,9,73,4,3,3,1,2,3,2,4,1,1,4,1,1,2,2
4,48,2,5,73,4,5,2,0,1,3,4,4,2,3,2,2,1,2,1
4,54,4,4,73,4,5,2,1,1,2,1,6,2,3,4,1,1,1,2
1,60,3,2,73,3,3,1,1,1,2,3,5,1,2,4,1,1,2,2
1,72,0,3,73,1,1,2,1,2,1,4,3,3,1,1,3,2,1,2
1,4,4,1,74,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,74,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,74,1,3,1,1,2,2,2,4,2,2,1,3,2,2,1
4,7,2,4,74,2,4,2,1,3,3,3,5,1,2,2,4,1,2,1
3,8,3,5,74,3,5,1,0,2,1,2,6,3,1,4,1,1,1,2
1,9,2,6,74,1,2,2,0,1,1,2,7,3,3,2,1,1,2,2
1,10,0,8,74,5,1,2,1,1,2,3,1,1,2,1,1,1,2,2
1,11,4,9,74,3,5,3,0,3,2,2,3,1,1,1,1,1,1,1
2,12,3,10,74,1,4,3,1,2,3,1,5,1,1,4,3,1,1,1
2,13,1,0,74,5,2,4,0,1,4,4,4,1,2,1,2,2,1,2
2,14,3,8,74,1,5,2,0,3,4,4,2,1,3,2,3,2,2,1
3,15,3,1,74,5,3,3,1,1,2,2,2,2,3,2,4,1,2,1
3,16,1,1,74,5,5,2,1,3,4,4,3,1,1,1,1,2,2,2
3,18,3,6,74,2,3,1,0,1,3,4,2,1,2,1,1,1,1,2
1,20,0,2,74,4,1,4,1,1,4,3,3,1,1,2,4,2,1,2
4,21,4,8,74,4,1,1,1,2,3,3,1,1,3,1,3,1,2,1
1,22,1,9,74,1,2,3,1,2,1,1,4,3,1,4,3,1,1,1
2,24,1,4,74,3,4,4,1,1,1,2,3,2,1,2,3,1,2,2
2,26,1,9,74,1,5,3,0,1,2,2,3,3,1,3,4,1,2,2
4,27,0,3,74,2,5,4,1,2,1,1,1,3,1,3,4,1,2,1
4,28,1,1,74,2,2,2,1,1,2,4,2,1,3,4,2,1,1,2
3,30,4,8,74,4,1,1,0,2,1,3,5,3,1,3,2,1,1,2
2,33,4,10,74,2,2,2,1,2,4,4,2,2,3,3,1,2,2,1
1,36,1,9,74,2,1,4,1,1,1,4,5,2,3,2,4,1,2,1
2,39,0,6,74,2,3,4,1,1,1,4,4,1,1,3,1,1,1,2
4,40,2,5,74,4,1,4,0,2,4,4,3,3,1,1,3,2,1,2
1,42,4,8,74,5,1,4,1,3,3,1,4,1,1,4,1,2,1,1
4,45,0,8,74,5,1,4,1,2,4,1,6,1,1,4,1,2,2,2
3,47,2,4,74,2,1,3,0,2,2,3,5,2,1,3,1,2,2,2
3,48,2,10,74,3,1,2,0,1,1,4,5,2,2,3,4,1,1,1
3,54,1,3,74,3,4,2,1,3,2,1,1,1,3,3,3,2,2,1
1,60,3,2,74,5,5,2,1,2,1,1,7,3,2,1,4,1,2,2
2,72,0,2,74,1,3,3,1,2,1,1,4,1,3,2,3,2,2,2
1,4,4,1,75,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,75,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,75,1,3,1,0,2,2,2,4,2,2,1,3,2,2,2
4,7,2,4,75,2,4,2,0,1,3,3,5,2,2,2,4,1,1,1
4,8,3,5,75,3,5,3,1,3,4,2,6,3,1,2,4,2,2,1
1,9,4,6,75,3,1,4,0,2,2,1,7,2,1,2,4,2,2,1
1,10,0,8,75,4,3,1,1,2,3,1,1,2,3,3,1,2,1,1
1,11,4,9,75,5,5,1,1,1,4,1,2,3,3,1,2,1,1,2
2,12,0,10,75,1,5,4,0,2,2,1,3,1,1,1,2,1,1,2
1,13,4,0,75,1,2,3,1,3,1,2,6,1,2,4,2,1,1,1
4,14,4,2,75,5,3,3,0,2,1,3,1,1,2,1,4,1,2,1
3,15,1,6,75,3,4,2,1,3,3,1,5,2,2,4,1,1,2,1
1,16,4,5,75,5,5,3,0,1,1,4,5,2,3,2,1,2,1,2
1,18,3,3,75,2,4,2,0,3,3,1,3,3,3,4,3,2,1,2
2,20,1,3,75,5,3,2,1,1,3,3,2,1,3,1,4,1,1,2
3,21,1,6,75,1,4,3,1,3,2,1,2,1,2,4,3,1,1,1
1,22,4,0,75,1,4,3,0,2,1,4,4,2,3,4,1,2,1,2
3,24,2,3,75,3,2,4,0,2,1,2,1,2,1,2,4,1,2,1
3,26,4,8,75,4,4,3,1,1,3,1,7,1,2,4,1,2,1,2
1,27,0,10,75,2,4,2,1,1,4,4,4,1,1,1,3,2,2,2
4,28,0,5,75,5,4,1,0,1,2,4,1,1,2,3,2,1,2,2
2,30,1,9,75,3,1,4,1,3,2,3,2,1,2,2,3,1,1,1
3,33,0,3,75,1,4,4,0,3,3,4,4,1,3,1,1,2,2,1
3,36,0,10,75,4,1,3,0,1,3,1,7,2,1,2,4,1,1,2
1,39,2,8,75,3,5,2,1,1,3,1,7,2,2,1,3,2,1,2
2,40,2,6,75,3,3,4,0,1,2,3,6,1,2,2,1,2,1,1
4,42,4,10,75,5,3,3,0,2,3,4,3,2,2,3,4,2,1,1
