# ACTS Test Suite Generation: Thu Jul 22 15:11:26 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 3
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 42447
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
4,14,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,14,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,14,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,2,2,2
2,14,4,3,75,3,2,4,1,1,2,2,4,1,1,3,2,1,1,1
2,14,0,4,75,1,4,2,1,3,4,1,5,1,3,4,3,1,1,1
4,14,2,5,75,1,3,1,0,2,2,3,6,2,3,1,4,2,1,2
3,14,0,6,75,5,4,4,0,2,3,4,7,3,2,4,1,1,1,1
1,14,3,8,75,5,2,4,1,3,2,3,4,2,3,4,2,2,1,2
3,14,4,9,75,2,4,3,0,1,2,3,1,2,1,2,4,2,1,2
3,14,4,10,75,5,3,1,1,3,4,4,6,2,2,3,2,2,1,1
4,15,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,15,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,15,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,2,2,2
2,15,4,3,75,3,2,4,0,2,2,2,4,3,1,3,2,1,1,2
3,15,0,4,75,1,4,3,1,1,1,2,5,1,2,2,1,2,2,1
3,15,2,5,75,1,4,3,1,2,3,3,6,2,3,3,1,1,2,2
1,15,2,6,75,1,2,3,1,3,3,1,7,1,1,3,3,1,2,2
3,15,4,8,75,2,5,4,0,2,3,1,6,1,3,3,2,2,2,1
2,15,4,9,75,3,2,1,0,3,1,4,3,2,1,4,4,1,1,2
3,15,1,10,75,5,1,4,0,2,1,2,1,2,2,2,2,2,1,2
4,16,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,16,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,16,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,2,1,2
2,16,4,3,75,3,2,4,1,3,2,2,4,3,3,3,2,1,2,2
2,16,0,4,75,1,4,1,0,2,2,2,5,3,3,1,1,1,2,1
4,16,3,5,75,4,3,1,0,3,3,4,6,3,1,2,4,2,2,1
2,16,1,6,75,1,4,2,0,2,1,4,7,3,2,3,1,1,2,2
4,16,2,8,75,2,5,3,0,3,3,2,4,1,2,2,3,2,1,1
1,16,1,9,75,5,2,4,0,2,4,2,5,1,2,2,1,1,2,2
2,16,4,10,75,2,4,4,1,1,4,4,5,1,1,4,3,1,1,1
4,18,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,18,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,18,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,1,1,1
2,18,4,3,75,3,2,4,0,3,2,2,4,1,3,3,2,2,1,1
3,18,0,4,75,1,4,3,1,2,3,1,5,2,2,2,4,1,2,2
1,18,2,5,75,3,3,2,0,3,2,4,6,2,2,3,3,2,1,2
1,18,1,6,75,5,2,2,1,3,1,4,7,2,2,1,4,2,2,2
4,18,3,8,75,1,4,1,1,1,2,1,7,2,2,2,1,2,1,1
1,18,3,9,75,3,2,3,0,3,1,3,1,1,2,1,4,2,2,1
4,18,1,10,75,3,3,1,1,1,4,3,6,3,2,3,1,2,2,1
4,20,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,20,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,20,3,2,75,2,1,3,1,1,3,1,3,3,3,4,1,2,2,2
2,20,4,3,75,3,2,4,0,3,2,2,4,1,1,3,2,1,2,1
1,20,0,4,75,1,4,1,1,3,4,1,5,1,1,3,3,2,2,1
1,20,2,5,75,4,5,3,0,2,4,4,6,1,3,4,3,2,2,1
3,20,3,6,75,4,2,2,1,1,2,3,7,2,3,1,4,1,1,1
1,20,0,8,75,2,5,4,0,1,3,1,3,2,1,2,4,2,1,1
4,20,0,9,75,3,5,3,1,3,4,2,5,3,1,2,3,2,1,1
2,20,1,10,75,3,3,1,1,3,1,4,1,1,3,4,4,1,2,2
4,21,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,21,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,21,3,2,75,2,1,3,1,1,3,1,3,3,3,4,1,2,1,1
2,21,4,3,75,3,2,4,1,1,2,2,4,1,2,3,2,2,2,1
2,21,0,4,75,1,4,4,0,3,3,4,5,2,1,1,1,1,2,2
1,21,4,5,75,5,1,2,1,1,2,1,6,2,2,4,1,2,2,2
1,21,3,6,75,5,5,1,0,1,2,2,7,2,2,4,4,1,1,1
3,21,4,8,75,2,3,3,0,2,3,1,5,2,2,2,2,2,1,2
3,21,2,9,75,2,3,2,0,3,1,2,1,3,2,3,2,2,1,1
2,21,0,10,75,3,2,4,1,3,2,1,1,3,2,4,4,2,1,2
4,22,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,22,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,22,3,2,75,2,1,3,1,1,3,1,3,3,3,4,1,1,1,2
2,22,4,3,75,3,2,4,1,2,2,2,4,1,1,3,2,2,1,1
1,22,0,4,75,1,4,2,1,3,1,4,5,2,1,4,4,1,1,1
3,22,4,5,75,3,4,2,1,3,4,1,6,3,1,4,2,1,2,1
1,22,4,6,75,2,1,4,0,1,3,2,7,1,3,2,4,2,1,1
4,22,4,8,75,3,2,3,1,2,4,3,6,2,2,4,4,1,2,2
4,22,4,9,75,4,1,3,1,2,4,4,3,2,1,3,1,1,2,1
4,22,3,10,75,3,4,4,0,3,1,3,6,3,3,3,4,1,1,2
4,24,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,24,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,24,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,2,2,2
2,24,4,3,75,3,2,4,0,3,2,2,4,1,2,3,2,2,2,2
1,24,0,4,75,1,4,2,1,1,3,1,5,3,3,4,2,2,1,1
1,24,0,5,75,4,3,4,0,1,2,3,6,3,1,1,1,1,2,2
4,24,3,6,75,2,4,1,0,1,1,1,7,2,2,4,2,1,2,1
1,24,2,8,75,5,4,1,1,2,1,2,7,3,3,1,4,1,2,2
4,24,4,9,75,3,2,1,0,1,4,2,4,2,3,2,4,2,1,1
3,24,2,10,75,1,3,2,0,1,1,1,6,1,2,2,2,1,2,1
4,26,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,26,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,26,3,2,75,2,1,3,1,1,3,1,3,3,3,4,1,2,1,2
2,26,4,3,75,3,2,4,1,1,2,2,4,2,2,3,2,2,1,1
1,26,0,4,75,1,4,2,0,3,3,2,5,3,2,2,3,1,2,2
4,26,0,5,75,3,4,2,1,3,3,1,6,3,1,1,4,1,1,1
4,26,2,6,75,1,2,3,0,1,1,2,7,1,3,2,2,2,1,1
4,26,2,8,75,2,5,4,1,3,1,2,2,3,1,4,1,1,2,2
1,26,4,9,75,1,3,4,0,2,2,2,1,2,2,1,2,1,2,1
4,26,0,10,75,2,1,4,0,2,2,3,5,3,3,4,2,1,2,2
4,27,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,27,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,27,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,1,1,2
2,27,4,3,75,3,2,4,0,3,2,2,4,3,1,3,2,2,2,2
3,27,0,4,75,1,4,3,0,1,4,2,5,3,2,4,4,1,2,2
4,27,2,5,75,1,1,3,0,2,4,3,6,2,1,1,4,1,1,2
1,27,3,6,75,2,3,3,1,3,4,3,7,2,2,4,4,1,2,2
1,27,1,8,75,4,3,1,1,3,3,2,4,3,2,4,4,1,2,2
4,27,4,9,75,4,1,2,1,2,2,3,1,1,3,3,1,2,2,2
2,27,0,10,75,2,2,2,1,3,3,2,5,2,2,1,4,2,1,1
4,28,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,28,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,28,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,2,1,2
2,28,4,3,75,3,2,4,0,1,2,2,4,2,3,3,2,1,1,1
4,28,0,4,75,1,4,3,0,1,3,2,5,2,1,2,3,1,1,2
3,28,0,5,75,3,1,4,1,2,1,3,6,3,3,2,4,1,1,2
2,28,4,6,75,1,2,4,0,1,4,3,7,1,1,4,4,1,1,2
3,28,3,8,75,5,4,2,0,1,1,4,3,3,1,1,1,1,1,2
1,28,1,9,75,5,1,1,1,3,3,3,4,1,1,2,2,1,1,1
2,28,0,10,75,5,4,4,1,3,4,1,2,2,3,3,4,2,2,1
4,30,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,30,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,30,3,2,75,2,1,3,1,1,3,1,3,3,3,4,1,1,2,2
2,30,4,3,75,3,2,4,0,3,2,2,4,2,1,3,2,1,2,1
4,30,0,4,75,1,4,3,1,2,3,1,5,1,1,4,2,2,1,2
1,30,0,5,75,3,5,4,1,2,3,1,6,1,1,4,2,2,2,2
1,30,1,6,75,4,3,3,0,1,1,4,7,2,3,4,3,1,1,2
3,30,0,8,75,2,2,4,1,3,1,2,3,1,2,2,3,1,1,1
3,30,3,9,75,3,4,3,1,3,2,1,1,2,2,2,2,2,1,1
3,30,1,10,75,4,4,2,0,2,3,2,4,2,3,2,4,1,2,1
4,33,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,33,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,33,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,1,2,1
2,33,4,3,75,3,2,4,0,1,2,2,4,2,3,3,2,1,1,2
3,33,0,4,75,1,4,2,1,1,2,1,5,1,3,4,2,2,2,2
3,33,1,5,75,2,3,4,1,2,3,2,6,2,2,3,3,2,1,2
4,33,0,6,75,4,3,4,1,3,4,3,7,2,1,3,1,1,2,1
4,33,2,8,75,1,2,2,1,3,4,2,3,1,1,4,2,2,2,1
3,33,0,9,75,3,2,2,1,2,3,2,7,1,3,3,2,1,1,2
3,33,0,10,75,2,5,1,0,1,2,3,2,3,2,2,1,2,1,1
4,36,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,36,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,36,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,1,2,1
2,36,4,3,75,3,2,4,0,2,2,2,4,1,3,3,2,2,2,2
4,36,0,4,75,1,4,3,0,1,1,2,5,3,3,2,3,2,2,2
2,36,2,5,75,3,1,4,0,3,4,4,6,3,1,4,3,1,1,1
3,36,3,6,75,5,1,3,0,2,3,3,7,2,1,1,4,2,1,1
3,36,1,8,75,4,4,3,0,1,4,4,7,3,3,2,3,2,1,2
3,36,4,9,75,3,4,2,1,3,3,4,1,3,3,1,4,1,1,2
4,36,3,10,75,4,4,2,1,2,4,1,6,2,1,3,1,1,2,1
4,39,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,39,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,39,3,2,75,2,1,3,1,1,3,1,3,3,3,4,1,2,2,1
2,39,4,3,75,3,2,4,0,2,2,2,4,3,1,3,2,2,1,2
2,39,0,4,75,1,4,2,1,3,3,4,5,2,3,2,1,2,1,2
3,39,3,5,75,4,1,4,0,3,1,4,6,1,2,2,2,1,2,1
1,39,4,6,75,4,3,4,0,3,1,4,7,1,2,4,4,1,1,1
2,39,2,8,75,1,5,3,1,3,2,1,1,3,3,3,2,2,1,1
4,39,0,9,75,4,1,4,0,3,4,4,2,3,2,3,3,1,2,2
4,39,1,10,75,3,5,4,0,1,3,3,7,2,3,3,1,2,2,1
4,40,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,40,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,40,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,1,2,1
2,40,4,3,75,3,2,4,0,3,2,2,4,2,1,3,2,1,2,1
1,40,0,4,75,1,4,4,1,2,3,3,5,3,3,3,1,2,1,1
4,40,2,5,75,3,4,4,0,1,3,1,6,2,2,1,1,1,1,2
3,40,1,6,75,2,3,2,0,3,1,1,7,3,1,1,2,2,1,1
4,40,0,8,75,5,4,2,1,3,3,2,5,2,2,2,4,1,2,1
2,40,4,9,75,4,4,2,0,1,2,2,6,3,3,1,4,1,2,1
4,40,4,10,75,1,3,4,1,2,3,4,4,1,1,3,1,2,1,1
4,42,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,42,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,42,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,1,1,1
2,42,4,3,75,3,2,4,0,2,2,2,4,3,2,3,2,1,1,1
1,42,0,4,75,1,4,1,1,2,3,4,5,2,3,4,4,2,2,2
2,42,1,5,75,3,5,4,0,1,2,2,6,2,1,3,2,1,2,2
3,42,3,6,75,2,3,2,1,2,4,3,7,3,1,1,2,2,2,2
4,42,0,8,75,1,5,3,1,3,1,4,5,1,2,2,3,1,2,2
1,42,1,9,75,2,2,4,1,1,4,1,7,3,3,2,3,2,1,1
4,42,3,10,75,5,2,1,1,2,3,4,6,3,1,1,4,2,1,2
4,45,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,45,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,45,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,2,2,2
2,45,4,3,75,3,2,4,1,3,2,2,4,1,2,3,2,1,2,1
2,45,0,4,75,1,4,4,0,1,1,4,5,3,2,1,3,1,2,2
1,45,1,5,75,2,4,1,0,3,2,1,6,1,3,4,4,1,1,1
4,45,0,6,75,4,1,3,1,3,4,1,7,1,1,2,3,1,2,1
2,45,1,8,75,4,5,2,1,2,4,4,3,1,2,4,3,1,2,1
4,45,2,9,75,5,2,1,1,2,1,4,6,3,2,3,2,2,2,1
2,45,2,10,75,5,5,4,1,3,2,3,3,3,3,4,3,2,1,1
4,47,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,47,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,47,3,2,75,2,1,3,1,1,3,1,3,3,3,4,1,1,1,2
2,47,4,3,75,3,2,4,1,3,2,2,4,1,3,3,2,2,1,1
2,47,0,4,75,1,4,1,1,2,1,3,5,3,2,2,4,1,1,1
1,47,2,5,75,5,3,3,1,3,3,3,6,2,3,1,4,1,2,1
2,47,1,6,75,3,3,1,0,3,1,3,7,1,3,2,1,1,2,2
2,47,4,8,75,5,3,3,0,2,2,4,6,2,1,3,3,1,1,2
3,47,2,9,75,3,1,4,0,2,2,4,2,1,1,3,4,2,2,2
4,47,3,10,75,4,5,1,0,2,2,1,2,2,1,4,3,1,1,2
4,48,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,48,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,48,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,2,1,1
2,48,4,3,75,3,2,4,1,2,2,2,4,2,1,3,2,1,2,2
1,48,0,4,75,1,4,2,1,3,2,1,5,3,1,3,4,2,2,2
2,48,0,5,75,4,4,2,0,2,3,1,6,1,1,1,1,2,2,2
2,48,3,6,75,4,4,2,0,2,3,3,7,1,2,3,1,1,2,2
4,48,0,8,75,1,5,1,0,2,2,2,4,1,3,4,4,1,1,1
1,48,3,9,75,2,4,3,1,2,1,3,6,3,3,3,3,2,2,2
3,48,0,10,75,5,4,3,0,2,3,4,5,3,2,2,4,2,1,2
4,54,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,54,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,54,3,2,75,2,1,3,0,1,3,1,3,3,3,4,1,2,2,1
2,54,4,3,75,3,2,4,1,3,2,2,4,2,2,3,2,1,2,1
4,54,0,4,75,1,4,4,0,3,1,2,5,1,3,1,2,1,1,2
1,54,2,5,75,4,1,2,0,3,2,2,6,1,3,2,3,1,2,1
2,54,2,6,75,3,1,2,1,3,1,4,7,1,3,1,3,1,2,2
1,54,2,8,75,3,1,4,1,3,4,4,4,3,3,2,4,2,1,1
3,54,1,9,75,3,4,2,0,2,1,4,4,1,1,2,4,2,1,2
2,54,3,10,75,3,3,3,1,2,4,4,1,3,3,3,3,2,1,1
4,60,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,60,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,60,3,2,75,2,1,3,1,1,3,1,3,3,3,4,1,1,2,2
2,60,4,3,75,3,2,4,0,3,2,2,4,1,3,3,2,2,1,1
4,60,0,4,75,1,4,2,0,2,3,1,5,1,2,3,2,1,2,2
1,60,1,5,75,2,4,1,1,1,2,3,6,3,3,1,2,1,1,1
1,60,3,6,75,2,2,3,0,2,1,2,7,2,3,4,2,2,1,1
1,60,3,8,75,2,2,1,1,2,1,3,3,2,2,4,3,1,2,2
3,60,4,9,75,1,1,1,0,2,2,4,7,2,1,2,1,2,1,1
1,60,1,10,75,5,5,4,0,2,3,1,4,1,1,4,3,1,1,1
4,72,1,0,75,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,72,2,1,75,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,72,3,2,75,2,1,3,1,1,3,1,3,3,3,4,1,2,1,2
2,72,4,3,75,3,2,4,0,3,2,2,4,2,1,3,2,1,1,2
2,72,0,4,75,1,4,4,0,3,2,2,5,2,3,3,4,1,1,2
1,72,1,5,75,3,4,2,0,3,3,2,6,2,3,2,2,2,2,2
2,72,0,6,75,5,3,1,0,2,1,3,7,1,2,3,1,2,1,1
4,72,2,8,75,3,4,4,0,2,2,1,1,2,2,1,3,1,2,2
3,72,3,9,75,1,2,1,0,1,4,4,1,3,3,2,2,1,1,1
1,72,1,10,75,4,1,3,1,2,1,2,1,3,2,3,1,2,2,1
4,4,1,0,76,4,3,2,1,2,4,3,1,1,1,1,4,1,1,1
3,4,2,1,76,5,5,1,0,3,1,4,2,2,2,2,3,2,2,2
1,4,3,2,76,2,1,3,1,1,3,1,3,3,3,4,1,2,1,2
2,4,4,3,76,3,2,4,0,2,2,2,4,2,3,3,2,1,2,1
4,4,0,4,76,1,4,1,0,1,3,2,5,1,2,1,3,1,1,1
2,4,1,5,76,5,1,2,0,3,1,1,6,3,1,3,4,1,2,2
1,4,2,6,76,4,2,2,1,1,2,4,7,1,1,4,4,2,2,1
4,4,3,8,76,3,5,3,1,3,1,3,1,1,3,2,2,2,1,1
3,4,4,9,76,2,3,4,1,3,4,1,2,1,2,1,1,2,2,2
2,4,0,10,76,4,5,4,0,2,4,4,3,3,1,2,1,1,1,1
3,5,2,0,76,1,1,3,1,2,4,2,4,3,2,4,2,2,1,2
4,5,1,1,76,2,2,4,1,1,2,3,5,2,1,2,1,1,1,2
1,5,4,2,76,4,4,1,1,2,1,3,6,2,2,3,3,2,2,1
2,5,3,3,76,5,3,1,0,1,3,4,7,2,3,1,2,1,1,2
3,5,0,4,76,3,1,2,0,3,2,1,1,2,3,4,3,1,2,2
1,5,3,5,76,1,2,4,1,3,3,2,2,2,1,2,4,1,2,1
3,5,1,6,76,3,4,1,0,1,4,3,3,3,2,3,4,1,1,2
1,5,0,8,76,5,3,3,0,2,2,4,4,3,1,1,3,1,2,1
1,5,2,9,76,3,3,2,0,2,3,2,5,1,3,3,1,1,1,1
4,5,2,10,76,2,5,2,1,1,3,1,6,1,2,4,2,2,2,1
4,6,4,0,76,5,4,4,1,3,1,4,7,3,1,4,1,2,1,2
3,6,3,1,76,4,1,3,0,2,3,2,1,1,3,3,4,1,2,1
2,6,1,2,76,1,5,2,1,1,2,3,2,1,2,4,2,2,1,1
2,6,2,3,76,2,4,3,1,3,1,1,3,2,1,1,3,2,2,1
1,6,1,4,76,4,3,1,1,2,4,1,4,2,3,2,1,2,1,2
3,6,4,5,76,3,5,3,0,1,4,4,5,1,1,1,4,2,1,1
3,6,0,6,76,1,2,3,1,3,1,2,6,2,3,1,1,2,1,2
3,6,1,8,76,2,1,1,0,2,4,2,7,2,2,3,3,2,2,2
2,6,3,9,76,5,2,1,1,1,2,3,1,3,2,4,3,2,1,2
4,6,4,10,76,1,1,3,0,3,1,3,2,3,3,3,4,2,2,2
4,7,0,0,76,2,2,2,0,1,2,1,3,1,3,2,4,1,2,1
1,7,3,1,76,3,4,2,1,3,4,3,4,3,1,1,2,2,1,2
2,7,2,2,76,5,3,4,0,3,1,2,5,1,2,4,3,1,2,1
1,7,1,3,76,4,5,3,0,2,3,4,6,2,2,3,1,2,2,2
3,7,4,4,76,1,5,3,0,3,3,3,7,3,1,2,4,1,2,1
4,7,2,5,76,2,4,1,0,2,2,4,1,3,3,2,1,2,1,1
4,7,0,6,76,4,1,4,0,2,3,1,2,2,2,2,2,2,1,2
2,7,4,8,76,1,3,2,1,1,3,1,3,1,2,4,4,2,1,2
4,7,0,9,76,4,5,3,0,1,1,4,4,1,1,2,4,2,2,2
1,7,3,10,76,5,3,1,1,1,4,2,5,2,1,1,3,2,1,1
1,8,3,0,76,3,3,4,0,3,4,3,6,2,2,3,3,1,1,1
2,8,0,1,76,1,2,2,1,2,1,1,7,1,3,4,2,2,2,2
4,8,4,2,76,5,4,4,0,1,2,4,1,3,1,1,4,2,1,1
3,8,1,3,76,2,1,1,0,1,4,2,2,1,3,2,1,1,2,2
2,8,2,4,76,5,2,4,1,3,1,3,3,1,2,3,2,1,1,2
1,8,0,5,76,4,3,3,0,3,3,3,4,3,2,4,3,1,1,2
2,8,3,6,76,2,5,2,0,1,4,1,5,3,1,4,2,2,2,1
4,8,2,8,76,4,4,4,1,3,2,1,6,1,1,2,1,2,2,2
2,8,1,9,76,3,1,2,0,2,2,4,7,2,2,1,2,2,1,2
3,8,1,10,76,3,2,3,0,2,4,3,1,3,2,2,4,1,1,2
2,9,4,0,76,3,4,1,0,2,3,2,2,1,2,1,3,1,1,1
4,9,2,1,76,5,3,2,1,3,1,4,3,2,3,3,4,2,2,2
3,9,0,2,76,2,2,4,1,1,4,1,4,3,1,2,1,2,1,1
4,9,3,3,76,1,1,2,1,3,2,3,5,3,3,4,4,1,2,1
1,9,1,4,76,4,5,3,1,3,4,2,6,2,3,2,2,1,2,1
4,9,0,5,76,2,3,1,0,2,3,1,7,3,1,3,2,2,1,2
1,9,4,6,76,5,3,1,0,2,1,2,1,1,1,3,3,2,2,1
4,9,1,8,76,3,2,4,1,3,1,2,2,3,2,4,1,1,1,2
1,9,4,9,76,1,4,4,1,3,2,4,3,2,1,4,3,2,1,1
1,9,2,10,76,5,4,2,1,1,2,3,4,2,2,4,4,1,2,1
4,10,2,0,76,4,5,1,0,2,1,1,5,1,2,1,1,1,1,1
3,10,4,1,76,2,1,2,1,3,3,2,6,2,3,3,3,2,2,2
1,10,3,2,76,3,3,4,0,1,4,3,7,3,1,4,4,2,1,2
2,10,0,3,76,1,2,3,1,1,2,4,1,2,3,2,2,1,2,2
1,10,1,4,76,5,4,3,1,2,3,4,2,1,1,4,2,2,2,2
4,10,0,5,76,3,3,2,0,3,3,2,3,1,1,4,3,2,1,1
1,10,3,6,76,4,4,1,1,3,3,1,4,1,2,2,3,1,2,1
3,10,2,8,76,2,3,4,1,3,4,3,5,2,2,2,2,2,2,2
3,10,0,9,76,2,3,4,0,3,2,4,6,3,1,3,1,2,1,1
1,10,4,10,76,1,5,2,1,2,4,1,7,2,2,1,4,2,2,1
4,11,2,0,76,2,5,1,0,2,1,1,1,1,2,1,1,1,1,1
3,11,3,1,76,3,1,2,1,3,3,3,2,2,3,3,3,2,2,2
1,11,4,2,76,4,3,4,1,1,4,2,3,3,1,4,4,2,2,2
2,11,0,3,76,5,2,3,0,2,2,4,4,2,1,2,2,2,2,2
1,11,1,4,76,1,4,2,1,3,2,3,5,1,2,3,4,2,1,1
2,11,3,5,76,5,2,2,0,1,4,1,6,2,3,4,3,1,2,1
4,11,4,6,76,5,3,4,1,2,3,1,7,2,2,4,2,1,2,2
1,11,1,8,76,3,4,2,1,3,1,2,3,1,1,1,4,2,1,1
4,11,3,9,76,2,2,3,0,1,1,1,3,3,1,1,3,1,1,1
4,11,2,10,76,2,2,3,1,3,1,2,6,3,1,4,4,1,2,2
4,12,2,0,76,2,5,1,0,2,1,1,1,1,2,1,1,1,1,1
3,12,3,1,76,3,1,2,1,3,3,3,2,2,3,3,3,2,2,2
1,12,4,2,76,4,3,4,1,1,4,2,3,3,1,4,4,2,2,1
2,12,0,3,76,5,2,3,1,3,2,4,4,1,3,2,2,1,1,1
1,12,1,4,76,1,4,2,0,1,1,2,5,1,2,2,2,2,2,2
4,12,2,5,76,5,2,2,0,3,4,3,6,3,2,1,3,2,2,1
4,12,2,6,76,1,1,2,0,3,3,4,7,3,1,1,2,2,1,1
3,12,1,8,76,4,4,4,1,3,3,1,4,3,2,2,3,1,1,2
2,12,4,9,76,4,1,2,1,3,2,2,2,3,3,2,4,2,2,1
3,12,2,10,76,2,3,2,0,3,3,3,5,2,3,1,1,2,1,1
4,13,2,0,76,2,5,1,0,2,1,1,1,1,2,1,1,1,1,1
3,13,3,1,76,3,1,2,1,3,3,3,2,2,3,3,3,2,2,2
1,13,4,2,76,4,3,4,1,1,4,2,3,3,1,4,4,1,1,2
2,13,0,3,76,5,2,3,0,2,2,4,4,2,1,2,2,2,1,1
4,13,1,4,76,1,4,3,1,2,1,2,5,3,2,3,4,2,1,1
2,13,4,5,76,4,3,1,1,1,4,3,6,2,2,4,4,1,2,2
3,13,1,6,76,5,5,3,1,1,4,3,7,3,1,2,2,1,1,1
4,13,4,8,76,2,1,3,0,1,1,4,6,2,3,4,2,1,2,2
4,13,1,9,76,3,3,4,1,1,2,2,2,1,1,3,3,2,2,1
3,13,3,10,76,3,3,4,0,3,2,1,6,2,1,3,1,1,2,2
4,14,2,0,76,2,5,1,0,2,1,1,1,1,2,1,1,1,1,1
3,14,3,1,76,3,1,2,1,3,3,3,2,2,3,3,3,2,2,2
1,14,4,2,76,4,3,4,1,1,4,2,3,3,1,4,4,1,2,1
2,14,0,3,76,5,2,3,0,2,2,4,4,2,1,2,2,1,2,2
3,14,1,4,76,1,4,3,1,3,2,4,5,1,2,3,2,2,1,1
3,14,4,5,76,2,4,4,0,2,1,3,6,2,1,3,3,2,1,1
1,14,2,6,76,2,2,2,0,2,1,3,7,1,3,2,2,2,1,2
1,14,0,8,76,2,4,1,1,3,4,4,4,1,1,4,4,1,1,1
1,14,4,9,76,5,3,2,0,2,3,4,2,2,3,1,2,2,1,2
1,14,3,10,76,1,4,4,1,3,2,4,1,3,3,3,4,2,2,1
4,15,2,0,76,2,5,1,0,2,1,1,1,1,2,1,1,1,1,1
3,15,3,1,76,3,1,2,1,3,3,3,2,2,3,3,3,2,2,2
1,15,4,2,76,4,3,4,0,1,4,2,3,3,1,4,4,1,1,2
2,15,0,3,76,5,2,3,0,3,2,4,4,1,3,2,2,2,2,1
